Longitude	Latitude	Mean_HF	Median_HF	Total_Erro
63	-79	65	65	41.5
65	-79	65	65	41.5
67	-79	65	65	41.5
69	-79	65	65	41.5
71	-79	65	65	41.5
73	-79	65	65	41.5
75	-79	65	65	41.5
77	-79	65	65	41.5
79	-79	65	65	41.5
81	-79	65	65	41.5
83	-79	65	65	41.5
85	-79	65	65	41.5
87	-79	65	65	41.5
89	-79	65	65	41.5
91	-79	65	65	41.5
93	-79	65	65	41.5
95	-79	65	65	41.5
97	-79	65	65	41.5
99	-79	65	65	41.5
101	-79	65	65	41.5
103	-79	65	65	41.5
105	-79	65	65	41.5
107	-79	65	65	41.5
109	-79	65	65	41.5
111	-79	65	65	41.5
113	-79	65	65	41.5
115	-79	65	65	41.5
117	-79	65	65	41.5
119	-79	65	65	41.5
121	-79	65	65	41.5
123	-79	65	65	41.5
125	-79	65	65	41.5
127	-79	65	65	41.5
129	-79	65	65	41.5
131	-79	65	65	41.5
133	-79	65	65	41.5
135	-79	65	65	41.5
137	-79	65	65	41.5
139	-79	65	65	41.5
141	-79	65	65	41.5
143	-79	65	65	41.5
145	-79	65	65	41.5
147	-79	65	65	41.5
149	-79	65	65	41.5
151	-79	65	65	41.5
153	-79	65	65	41.5
155	-79	65	65	41.5
157	-79	65	65	41.5
159	-79	65	65	41.5
161	-79	65	65	41.5
163	-79	65	65	41.5
165	-79	65	65	41.5
167	-79	65	65	41.5
169	-79	65	65	41.5
171	-79	65	65	41.5
173	-79	65	65	41.5
175	-79	65	65	41.5
177	-79	65	65	41.5
179	-79	65	65	41.5
-179	-77	75.9499969	62	41.5
-177	-77	75.9499969	62	41.5
-175	-77	75.9499969	62	41.5
-173	-77	75.9499969	62	41.5
-171	-77	75.9499969	62	41.5
-169	-77	75.9499969	62	41.5
-167	-77	75.9499969	62	41.5
-165	-77	75.9499969	62	41.5
-163	-77	75.9499969	62	41.5
-161	-77	100	100	41.5
-159	-77	100	100	41.5
-157	-77	100	100	41.5
-155	-77	100	100	41.5
-153	-77	100	100	41.5
-151	-77	100	100	41.5
-149	-77	100	100	41.5
-147	-77	100	100	41.5
-145	-77	100	100	41.5
-143	-77	100	100	41.5
-141	-77	100	100	41.5
-139	-77	100	100	41.5
-137	-77	100	100	41.5
-135	-77	100	100	41.5
-133	-77	100	100	41.5
-131	-77	100	100	41.5
-129	-77	100	100	41.5
-127	-77	100	100	41.5
-125	-77	100	100	41.5
-123	-77	100	100	41.5
-121	-77	100	100	41.5
-119	-77	100	100	41.5
-117	-77	100	100	41.5
-115	-77	100	100	41.5
-113	-77	100	100	41.5
-111	-77	100	100	41.5
-109	-77	100	100	41.5
-107	-77	100	100	41.5
-105	-77	100	100	41.5
-103	-77	100	100	41.5
-101	-77	100	100	41.5
-99	-77	100	100	41.5
-97	-77	100	100	41.5
-95	-77	100	100	41.5
-93	-77	100	100	41.5
-91	-77	100	100	41.5
-89	-77	100	100	41.5
-87	-77	100	100	41.5
-85	-77	100	100	41.5
-83	-77	100	100	41.5
-81	-77	100	100	41.5
-79	-77	100	100	41.5
-77	-77	100	100	41.5
-75	-77	100	100	41.5
-73	-77	100	100	41.5
-71	-77	100	100	41.5
-69	-77	100	100	41.5
-67	-77	100	100	41.5
-65	-77	100	100	41.5
-63	-77	100	100	41.5
-61	-77	100	100	41.5
-59	-77	100	100	41.5
-57	-77	100	100	41.5
-55	-77	100	100	41.5
-53	-77	65	65	41.5
-51	-77	65	65	41.5
-49	-77	65	65	41.5
-47	-77	65	65	41.5
-45	-77	65	65	41.5
-43	-77	65	65	41.5
-41	-77	65	65	41.5
-39	-77	65	65	41.5
-37	-77	65	65	41.5
-35	-77	65	65	41.5
-33	-77	65	65	41.5
-31	-77	65	65	41.5
-29	-77	65	65	41.5
-27	-77	65	65	41.5
-25	-77	65	65	41.5
-23	-77	65	65	41.5
-21	-77	65	65	41.5
-19	-77	65	65	41.5
-17	-77	65	65	41.5
-15	-77	65	65	41.5
-13	-77	65	65	41.5
-11	-77	65	65	41.5
-9	-77	65	65	41.5
-7	-77	65	65	41.5
-5	-77	65	65	41.5
-3	-77	65	65	41.5
-1	-77	65	65	41.5
1	-77	65	65	41.5
3	-77	65	65	41.5
5	-77	65	65	41.5
7	-77	65	65	41.5
9	-77	65	65	41.5
11	-77	65	65	41.5
13	-77	65	65	41.5
15	-77	65	65	41.5
17	-77	65	65	41.5
19	-77	65	65	41.5
21	-77	65	65	41.5
23	-77	65	65	41.5
25	-77	65	65	41.5
27	-77	65	65	41.5
29	-77	65	65	41.5
31	-77	65	65	41.5
33	-77	65	65	41.5
35	-77	65	65	41.5
37	-77	65	65	41.5
39	-77	65	65	41.5
41	-77	65	65	41.5
43	-77	65	65	41.5
45	-77	65	65	41.5
47	-77	65	65	41.5
49	-77	65	65	41.5
51	-77	65	65	41.5
53	-77	65	65	41.5
55	-77	65	65	41.5
57	-77	65	65	41.5
59	-77	65	65	41.5
61	-77	65	65	41.5
63	-77	65	65	41.5
65	-77	65	65	41.5
67	-77	65	65	41.5
69	-77	65	65	41.5
71	-77	65	65	41.5
73	-77	65	65	41.5
75	-77	65	65	41.5
77	-77	65	65	41.5
79	-77	65	65	41.5
81	-77	65	65	41.5
83	-77	65	65	41.5
85	-77	65	65	41.5
87	-77	65	65	41.5
89	-77	65	65	41.5
91	-77	65	65	41.5
93	-77	65	65	41.5
95	-77	65	65	41.5
97	-77	65	65	41.5
99	-77	65	65	41.5
101	-77	65	65	41.5
103	-77	65	65	41.5
105	-77	65	65	41.5
107	-77	65	65	41.5
109	-77	65	65	41.5
111	-77	65	65	41.5
113	-77	65	65	41.5
115	-77	65	65	41.5
117	-77	65	65	41.5
119	-77	65	65	41.5
121	-77	65	65	41.5
123	-77	65	65	41.5
125	-77	65	65	41.5
127	-77	65	65	41.5
129	-77	65	65	41.5
131	-77	65	65	41.5
133	-77	65	65	41.5
135	-77	65	65	41.5
137	-77	65	65	41.5
139	-77	65	65	41.5
141	-77	65	65	41.5
143	-77	65	65	41.5
145	-77	65	65	41.5
147	-77	65	65	41.5
149	-77	65	65	41.5
151	-77	65	65	41.5
153	-77	65	65	41.5
155	-77	65	65	41.5
157	-77	65	65	41.5
159	-77	65	65	41.5
161	-77	65	65	41.5
163	-77	65	65	117.54
165	-77	65	65	117.54
167	-77	65	65	117.54
169	-77	65	65	117.54
171	-77	65	65	117.54
173	-77	65	65	41.5
175	-77	65	65	41.5
177	-77	65	65	41.5
179	-77	65	65	41.5
-179	-75	73.0199966	61.2700005	41.5
-177	-75	73.0199966	61.2700005	41.5
-175	-75	73.0199966	61.2700005	41.5
-173	-75	73.0199966	61.2700005	41.5
-171	-75	73.0199966	57.5299988	41.5
-169	-75	73.0199966	57.5299988	41.5
-167	-75	73.0199966	57.5299988	41.5
-165	-75	73.0199966	57.5299988	41.5
-163	-75	62.3100014	62.3100014	3.81
-161	-75	62.3100014	62.3100014	3.81
-159	-75	62.3100014	62.3100014	3.81
-157	-75	59.6899986	59.6899986	3.65
-155	-75	59.6899986	59.6899986	3.65
-153	-75	59.6899986	59.6899986	3.65
-151	-75	59.6899986	59.6899986	3.65
-149	-75	100	100	41.5
-147	-75	100	100	41.5
-145	-75	100	100	41.5
-143	-75	100	100	41.5
-141	-75	100	100	41.5
-139	-75	100	100	41.5
-137	-75	100	100	41.5
-135	-75	100	100	41.5
-133	-75	100	100	41.5
-131	-75	100	100	41.5
-129	-75	100	100	41.5
-127	-75	100	100	41.5
-125	-75	100	100	41.5
-123	-75	100	100	41.5
-121	-75	100	100	41.5
-119	-75	100	100	41.5
-117	-75	100	100	41.5
-115	-75	100	100	41.5
-113	-75	100	100	41.5
-111	-75	100	100	41.5
-109	-75	100	100	41.5
-107	-75	100	100	41.5
-105	-75	100	100	41.5
-103	-75	100	100	41.5
-101	-75	100	100	41.5
-99	-75	100	100	41.5
-97	-75	100	100	41.5
-95	-75	100	100	41.5
-93	-75	100	100	41.5
-91	-75	100	100	41.5
-89	-75	100	100	41.5
-87	-75	100	100	41.5
-85	-75	100	100	41.5
-83	-75	100	100	41.5
-81	-75	100	100	41.5
-79	-75	100	100	41.5
-77	-75	100	100	41.5
-75	-75	100	100	41.5
-73	-75	100	100	41.5
-71	-75	100	100	41.5
-69	-75	100	100	41.5
-67	-75	100	100	41.5
-65	-75	100	100	41.5
-63	-75	100	100	41.5
-61	-75	100	100	41.5
-59	-75	100	100	41.5
-57	-75	100	100	41.5
-55	-75	100	100	41.5
-53	-75	100	100	41.5
-51	-75	100	100	41.5
-49	-75	75.9499969	62	41.5
-47	-75	75.9499969	62	41.5
-45	-75	75.9499969	62	41.5
-43	-75	75.9499969	62	41.5
-41	-75	75.9499969	62	41.5
-39	-75	75.9499969	62	41.5
-37	-75	75.9499969	62	41.5
-35	-75	75.9499969	62	41.5
-33	-75	75.9499969	62	41.5
-31	-75	75.9499969	62	41.5
-29	-75	75.9499969	62	41.5
-27	-75	75.9499969	62	41.5
-25	-75	65	65	41.5
-23	-75	65	65	41.5
-21	-75	65	65	41.5
-19	-75	65	65	41.5
-17	-75	65	65	41.5
-15	-75	65	65	41.5
-13	-75	65	65	41.5
-11	-75	65	65	41.5
-9	-75	65	65	41.5
-7	-75	65	65	41.5
-5	-75	65	65	41.5
-3	-75	65	65	41.5
-1	-75	65	65	41.5
1	-75	65	65	41.5
3	-75	65	65	41.5
5	-75	65	65	41.5
7	-75	65	65	41.5
9	-75	65	65	41.5
11	-75	65	65	41.5
13	-75	65	65	41.5
15	-75	65	65	41.5
17	-75	65	65	41.5
19	-75	65	65	41.5
21	-75	65	65	41.5
23	-75	65	65	41.5
25	-75	65	65	41.5
27	-75	65	65	41.5
29	-75	65	65	41.5
31	-75	65	65	41.5
33	-75	65	65	41.5
35	-75	65	65	41.5
37	-75	65	65	41.5
39	-75	65	65	41.5
41	-75	65	65	41.5
43	-75	65	65	41.5
45	-75	65	65	41.5
47	-75	65	65	41.5
49	-75	65	65	41.5
51	-75	65	65	41.5
53	-75	65	65	41.5
55	-75	65	65	41.5
57	-75	65	65	41.5
59	-75	65	65	41.5
61	-75	65	65	41.5
63	-75	65	65	41.5
65	-75	65	65	41.5
67	-75	65	65	41.5
69	-75	65	65	41.5
71	-75	65	65	41.5
73	-75	65	65	41.5
75	-75	65	65	41.5
77	-75	65	65	41.5
79	-75	65	65	41.5
81	-75	65	65	41.5
83	-75	65	65	41.5
85	-75	65	65	41.5
87	-75	65	65	41.5
89	-75	65	65	41.5
91	-75	65	65	41.5
93	-75	65	65	41.5
95	-75	65	65	41.5
97	-75	65	65	41.5
99	-75	65	65	41.5
101	-75	65	65	41.5
103	-75	65	65	41.5
105	-75	65	65	41.5
107	-75	65	65	41.5
109	-75	65	65	41.5
111	-75	65	65	41.5
113	-75	65	65	41.5
115	-75	65	65	41.5
117	-75	65	65	41.5
119	-75	65	65	41.5
121	-75	65	65	41.5
123	-75	65	65	41.5
125	-75	65	65	41.5
127	-75	65	65	41.5
129	-75	65	65	41.5
131	-75	65	65	41.5
133	-75	65	65	41.5
135	-75	65	65	41.5
137	-75	65	65	41.5
139	-75	65	65	41.5
141	-75	65	65	41.5
143	-75	65	65	41.5
145	-75	65	65	41.5
147	-75	65	65	41.5
149	-75	65	65	41.5
151	-75	65	65	41.5
153	-75	65	65	41.5
155	-75	65	65	41.5
157	-75	65	65	41.5
159	-75	65	65	41.5
161	-75	65	65	41.5
163	-75	65	65	41.5
165	-75	73	73	41.5
167	-75	73	73	41.5
169	-75	73	73	41.5
171	-75	73	73	41.5
173	-75	75.9499969	62	41.5
175	-75	75.9499969	62	41.5
177	-75	75.9499969	62	41.5
179	-75	75.9499969	62	41.5
-179	-73	60.7599983	60.7599983	3.72
-177	-73	60.7599983	60.7599983	3.72
-175	-73	60.7599983	60.7599983	3.72
-173	-73	60.9700012	60.9700012	3.73
-171	-73	60.9700012	60.9700012	3.73
-169	-73	60.9700012	60.9700012	3.73
-167	-73	60.9700012	60.9700012	3.73
-165	-73	60.5800018	60.5800018	3.71
-163	-73	60.5800018	60.5800018	3.71
-161	-73	60.5800018	60.5800018	3.71
-159	-73	60.1699982	60.1699982	3.68
-157	-73	60.1699982	60.1699982	3.68
-155	-73	60.1699982	60.1699982	3.68
-153	-73	60.1699982	60.1699982	3.68
-151	-73	59.8899994	59.8899994	3.67
-149	-73	59.8899994	59.8899994	3.67
-147	-73	59.8899994	59.8899994	3.67
-145	-73	71.0400009	54.7000008	41.5
-143	-73	71.0400009	54.7000008	41.5
-141	-73	71.0400009	54.7000008	41.5
-139	-73	71.0400009	57.9799995	41.5
-137	-73	71.0400009	57.9799995	41.5
-135	-73	71.0400009	57.9799995	41.5
-133	-73	71.0400009	57.9799995	41.5
-131	-73	100	100	41.5
-129	-73	100	100	41.5
-127	-73	100	100	41.5
-125	-73	100	100	41.5
-123	-73	100	100	41.5
-121	-73	100	100	41.5
-119	-73	100	100	41.5
-117	-73	100	100	41.5
-115	-73	100	100	41.5
-113	-73	100	100	41.5
-111	-73	75.9499969	62	41.5
-109	-73	75.9499969	62	41.5
-107	-73	75.9499969	62	41.5
-105	-73	100	100	41.5
-103	-73	100	100	41.5
-101	-73	100	100	41.5
-99	-73	100	100	41.5
-97	-73	100	100	41.5
-95	-73	100	100	41.5
-93	-73	100	100	41.5
-91	-73	100	100	41.5
-89	-73	100	100	41.5
-87	-73	100	100	41.5
-85	-73	100	100	41.5
-83	-73	100	100	41.5
-81	-73	100	100	41.5
-79	-73	100	100	41.5
-77	-73	100	100	41.5
-75	-73	100	100	41.5
-73	-73	100	100	41.5
-71	-73	100	100	41.5
-69	-73	100	100	41.5
-67	-73	100	100	41.5
-65	-73	100	100	41.5
-63	-73	100	100	41.5
-61	-73	100	100	41.5
-59	-73	100	100	41.5
-57	-73	75.9499969	62	41.5
-55	-73	75.9499969	62	41.5
-53	-73	75.9499969	62	41.5
-51	-73	75.9499969	62	41.5
-49	-73	75.9499969	62	41.5
-47	-73	75.9499969	62	41.5
-45	-73	75.9499969	62	41.5
-43	-73	74.5899963	60.3300018	41.5
-41	-73	74.5899963	60.3300018	41.5
-39	-73	74.5899963	60.3300018	41.5
-37	-73	74.5899963	57.9700012	41.5
-35	-73	74.5899963	57.9700012	41.5
-33	-73	74.5899963	57.9700012	41.5
-31	-73	74.5899963	57.9700012	41.5
-29	-73	74.5899963	58.5	41.5
-27	-73	74.5899963	58.5	41.5
-25	-73	74.5899963	58.5	41.5
-23	-73	65	65	41.5
-21	-73	65	65	41.5
-19	-73	65	65	41.5
-17	-73	65	65	41.5
-15	-73	65	65	41.5
-13	-73	65	65	41.5
-11	-73	65	65	41.5
-9	-73	65	65	41.5
-7	-73	65	65	41.5
-5	-73	65	65	41.5
-3	-73	65	65	41.5
-1	-73	65	65	41.5
1	-73	65	65	41.5
3	-73	65	65	41.5
5	-73	65	65	41.5
7	-73	65	65	41.5
9	-73	65	65	41.5
11	-73	65	65	41.5
13	-73	65	65	41.5
15	-73	65	65	41.5
17	-73	65	65	41.5
19	-73	65	65	41.5
21	-73	65	65	41.5
23	-73	65	65	41.5
25	-73	65	65	41.5
27	-73	65	65	41.5
29	-73	65	65	41.5
31	-73	65	65	41.5
33	-73	65	65	41.5
35	-73	65	65	41.5
37	-73	65	65	41.5
39	-73	65	65	41.5
41	-73	65	65	41.5
43	-73	65	65	41.5
45	-73	65	65	41.5
47	-73	65	65	41.5
49	-73	65	65	41.5
51	-73	65	65	41.5
53	-73	65	65	41.5
55	-73	65	65	41.5
57	-73	65	65	41.5
59	-73	65	65	41.5
61	-73	65	65	41.5
63	-73	65	65	41.5
65	-73	65	65	41.5
67	-73	65	65	41.5
69	-73	65	65	41.5
71	-73	65	65	41.5
73	-73	65	65	41.5
75	-73	65	65	41.5
77	-73	65	65	41.5
79	-73	65	65	41.5
81	-73	65	65	41.5
83	-73	65	65	41.5
85	-73	65	65	41.5
87	-73	65	65	41.5
89	-73	65	65	41.5
91	-73	65	65	41.5
93	-73	65	65	41.5
95	-73	65	65	41.5
97	-73	65	65	41.5
99	-73	65	65	41.5
101	-73	65	65	41.5
103	-73	65	65	41.5
105	-73	65	65	41.5
107	-73	65	65	41.5
109	-73	65	65	41.5
111	-73	65	65	41.5
113	-73	65	65	41.5
115	-73	65	65	41.5
117	-73	65	65	41.5
119	-73	65	65	41.5
121	-73	65	65	41.5
123	-73	65	65	41.5
125	-73	65	65	41.5
127	-73	65	65	41.5
129	-73	65	65	41.5
131	-73	65	65	41.5
133	-73	65	65	41.5
135	-73	65	65	41.5
137	-73	65	65	41.5
139	-73	65	65	41.5
141	-73	65	65	41.5
143	-73	65	65	41.5
145	-73	65	65	41.5
147	-73	65	65	41.5
149	-73	65	65	41.5
151	-73	65	65	41.5
153	-73	65	65	41.5
155	-73	65	65	41.5
157	-73	65	65	41.5
159	-73	65	65	41.5
161	-73	65	65	41.5
163	-73	65	65	41.5
165	-73	65	65	41.5
167	-73	93.6800003	93.6800003	5.74
169	-73	93.6800003	93.6800003	5.74
171	-73	93.6800003	93.6800003	5.74
173	-73	93.6800003	93.6800003	5.74
175	-73	68.0500031	68.0500031	4.17
177	-73	68.0500031	68.0500031	4.17
179	-73	68.0500031	68.0500031	4.17
-179	-71	61.9799995	61.9799995	3.79
-177	-71	61.9799995	61.9799995	3.79
-175	-71	61.9799995	61.9799995	3.79
-173	-71	63.1699982	63.1699982	3.87
-171	-71	63.1699982	63.1699982	3.87
-169	-71	63.1699982	63.1699982	3.87
-167	-71	66.4300003	66.4300003	4.07
-165	-71	66.4300003	66.4300003	4.07
-163	-71	66.4300003	66.4300003	4.07
-161	-71	63.6800003	63.6800003	3.9
-159	-71	63.6800003	63.6800003	3.9
-157	-71	63.6800003	63.6800003	3.9
-155	-71	62.5600014	62.5600014	3.83
-153	-71	62.5600014	62.5600014	3.83
-151	-71	62.5600014	62.5600014	3.83
-149	-71	61.2799988	61.2799988	3.75
-147	-71	61.2799988	61.2799988	3.75
-145	-71	61.2799988	61.2799988	3.75
-143	-71	60.5900002	60.5900002	3.71
-141	-71	60.5900002	60.5900002	3.71
-139	-71	60.5900002	60.5900002	3.71
-137	-71	60.0699997	60.0699997	3.68
-135	-71	60.0699997	60.0699997	3.68
-133	-71	60.0699997	60.0699997	3.68
-131	-71	64.5400009	56.4900017	41.5
-129	-71	64.5400009	56.4900017	41.5
-127	-71	64.5400009	56.4900017	41.5
-125	-71	68.3700027	55.3100014	41.5
-123	-71	68.3700027	55.3100014	41.5
-121	-71	68.3700027	55.3100014	41.5
-119	-71	68.3700027	55.3100014	41.5
-117	-71	69.0299988	57.5699997	41.5
-115	-71	69.0299988	57.5699997	41.5
-113	-71	69.0299988	57.5699997	41.5
-111	-71	69.0299988	58.1199989	41.5
-109	-71	69.0299988	58.1199989	41.5
-107	-71	69.0299988	58.1199989	41.5
-105	-71	68.8899994	58.4500008	41.5
-103	-71	68.8899994	58.4500008	41.5
-101	-71	68.8899994	58.4500008	41.5
-99	-71	68.6200027	59.9099998	41.5
-97	-71	68.6200027	59.9099998	41.5
-95	-71	68.6200027	59.9099998	41.5
-93	-71	77.1800003	77.1800003	4.73
-91	-71	77.1800003	77.1800003	4.73
-89	-71	77.1800003	77.1800003	4.73
-87	-71	94.7099991	94.7099991	5.8
-85	-71	94.7099991	94.7099991	5.8
-83	-71	94.7099991	94.7099991	5.8
-81	-71	100	100	41.5
-79	-71	100	100	41.5
-77	-71	100	100	41.5
-75	-71	100	100	41.5
-73	-71	100	100	41.5
-71	-71	100	100	41.5
-69	-71	100	100	41.5
-67	-71	100	100	41.5
-65	-71	100	100	41.5
-63	-71	100	100	41.5
-61	-71	100	100	41.5
-59	-71	100	100	41.5
-57	-71	74.5899963	61.8400002	41.5
-55	-71	74.5899963	61.8400002	41.5
-53	-71	74.5899963	61.8400002	41.5
-51	-71	74.5899963	58.4300003	41.5
-49	-71	74.5899963	58.4300003	41.5
-47	-71	74.5899963	58.4300003	41.5
-45	-71	74.5899963	57.2900009	41.5
-43	-71	74.5899963	57.2900009	41.5
-41	-71	74.5899963	57.2900009	41.5
-39	-71	71	57.2000008	41.5
-37	-71	71	57.2000008	41.5
-35	-71	71	57.2000008	41.5
-33	-71	71	57.2000008	41.5
-31	-71	71	57.2000008	41.5
-29	-71	71	57.2000008	41.5
-27	-71	59.9500008	59.9500008	41.5
-25	-71	59.9500008	59.9500008	41.5
-23	-71	59.9500008	59.9500008	41.5
-21	-71	74.5899963	58.0099983	41.5
-19	-71	74.5899963	58.0099983	41.5
-17	-71	74.5899963	58.0099983	41.5
-15	-71	65	65	41.5
-13	-71	65	65	41.5
-11	-71	65	65	41.5
-9	-71	65	65	41.5
-7	-71	65	65	41.5
-5	-71	65	65	41.5
-3	-71	65	65	41.5
-1	-71	65	65	41.5
1	-71	65	65	41.5
3	-71	65	65	41.5
5	-71	65	65	41.5
7	-71	65	65	41.5
9	-71	65	65	41.5
11	-71	65	65	41.5
13	-71	65	65	41.5
15	-71	65	65	41.5
17	-71	65	65	41.5
19	-71	65	65	41.5
21	-71	65	65	41.5
23	-71	65	65	41.5
25	-71	65	65	41.5
27	-71	65	65	41.5
29	-71	65	65	41.5
31	-71	65	65	41.5
33	-71	65	65	41.5
35	-71	65	65	41.5
37	-71	65	65	41.5
39	-71	65	65	41.5
41	-71	65	65	41.5
43	-71	65	65	41.5
45	-71	65	65	41.5
47	-71	65	65	41.5
49	-71	65	65	41.5
51	-71	65	65	41.5
53	-71	65	65	41.5
55	-71	65	65	41.5
57	-71	65	65	41.5
59	-71	65	65	41.5
61	-71	65	65	41.5
63	-71	65	65	41.5
65	-71	65	65	41.5
67	-71	65	65	41.5
69	-71	65	65	41.5
71	-71	65	65	41.5
73	-71	65	65	41.5
75	-71	65	65	41.5
77	-71	65	65	41.5
79	-71	65	65	41.5
81	-71	65	65	41.5
83	-71	65	65	41.5
85	-71	65	65	41.5
87	-71	65	65	41.5
89	-71	65	65	41.5
91	-71	65	65	41.5
93	-71	65	65	41.5
95	-71	65	65	41.5
97	-71	65	65	41.5
99	-71	65	65	41.5
101	-71	65	65	41.5
103	-71	65	65	41.5
105	-71	65	65	41.5
107	-71	65	65	41.5
109	-71	65	65	41.5
111	-71	65	65	41.5
113	-71	65	65	41.5
115	-71	65	65	41.5
117	-71	65	65	41.5
119	-71	65	65	41.5
121	-71	65	65	41.5
123	-71	65	65	41.5
125	-71	65	65	41.5
127	-71	65	65	41.5
129	-71	65	65	41.5
131	-71	65	65	41.5
133	-71	65	65	41.5
135	-71	65	65	41.5
137	-71	65	65	41.5
139	-71	65	65	41.5
141	-71	65	65	41.5
143	-71	65	65	41.5
145	-71	65	65	41.5
147	-71	65	65	41.5
149	-71	65	65	41.5
151	-71	65	65	41.5
153	-71	65	65	41.5
155	-71	65	65	41.5
157	-71	65	65	41.5
159	-71	65	65	41.5
161	-71	65	65	41.5
163	-71	65	65	41.5
165	-71	65	65	41.5
167	-71	65	65	41.5
169	-71	85.1800003	85.1800003	5.22
171	-71	85.1800003	85.1800003	5.22
173	-71	85.1800003	85.1800003	5.22
175	-71	74.1100006	74.1100006	4.54
177	-71	74.1100006	74.1100006	4.54
179	-71	74.1100006	74.1100006	4.54
-179	-69	64.0899963	64.0899963	3.92
-177	-69	64.0899963	64.0899963	3.92
-175	-69	64.0899963	64.0899963	3.92
-173	-69	103.8099976	103.8099976	6.36
-171	-69	103.8099976	103.8099976	6.36
-169	-69	103.8099976	103.8099976	6.36
-167	-69	89.5400009	89.5400009	5.48
-165	-69	89.5400009	89.5400009	5.48
-163	-69	71.6100006	71.6100006	4.38
-161	-69	71.6100006	71.6100006	4.38
-159	-69	71.6100006	71.6100006	4.38
-157	-69	68.8700027	68.8700027	4.22
-155	-69	68.8700027	68.8700027	4.22
-153	-69	68.8700027	68.8700027	4.22
-151	-69	66.3300018	66.3300018	4.06
-149	-69	66.3300018	66.3300018	4.06
-147	-69	66.3300018	66.3300018	4.06
-145	-69	64.7300034	64.7300034	3.96
-143	-69	64.7300034	64.7300034	3.96
-141	-69	63.4700012	63.4700012	3.89
-139	-69	63.4700012	63.4700012	3.89
-137	-69	63.4700012	63.4700012	3.89
-135	-69	61.8499985	61.8499985	3.79
-133	-69	61.8499985	61.8499985	3.79
-131	-69	61.8499985	61.8499985	3.79
-129	-69	60.7700005	60.7700005	3.72
-127	-69	60.7700005	60.7700005	3.72
-125	-69	60.7700005	60.7700005	3.72
-123	-69	64.1800003	57.4700012	41.5
-121	-69	64.1800003	57.4700012	41.5
-119	-69	64.5400009	54.8800011	41.5
-117	-69	64.5400009	54.8800011	41.5
-115	-69	64.5400009	54.8800011	41.5
-113	-69	63.6899986	53.2200012	41.5
-111	-69	63.6899986	53.2200012	41.5
-109	-69	63.6899986	53.2200012	41.5
-107	-69	59.7200012	52.9000015	41.5
-105	-69	59.7200012	52.9000015	41.5
-103	-69	59.7200012	52.9000015	41.5
-101	-69	59.7200012	52.9000015	41.5
-99	-69	59.7200012	52.9000015	41.5
-97	-69	59.7200012	52.9000015	41.5
-95	-69	68.7399979	53.2000008	41.5
-93	-69	68.7399979	53.2000008	41.5
-91	-69	81.6100006	81.6100006	5
-89	-69	81.6100006	81.6100006	5
-87	-69	81.6100006	81.6100006	5
-85	-69	97.5400009	97.5400009	5.97
-83	-69	97.5400009	97.5400009	5.97
-81	-69	97.5400009	97.5400009	5.97
-79	-69	100	100	6.08
-77	-69	100	100	6.08
-75	-69	100	100	6.08
-73	-69	100	100	41.5
-71	-69	100	100	41.5
-69	-69	100	100	41.5
-67	-69	100	100	41.5
-65	-69	100	100	41.5
-63	-69	100	100	41.5
-61	-69	100	100	41.5
-59	-69	100	100	41.5
-57	-69	75.9499969	62	41.5
-55	-69	75.9499969	62	41.5
-53	-69	75.9499969	62	41.5
-51	-69	74.5899963	57.7200012	41.5
-49	-69	74.5899963	57.7200012	41.5
-47	-69	71	57.2000008	41.5
-45	-69	71	57.2000008	41.5
-43	-69	71	57.2000008	41.5
-41	-69	71	57.2000008	41.5
-39	-69	71	57.2000008	41.5
-37	-69	71	57.2000008	41.5
-35	-69	63.5400009	57.1899986	41.5
-33	-69	63.5400009	57.1899986	41.5
-31	-69	63.5400009	57.1899986	41.5
-29	-69	83.8499985	83.8499985	41.5
-27	-69	83.8499985	83.8499985	41.5
-25	-69	83.8499985	83.8499985	41.5
-23	-69	71	57.2000008	41.5
-21	-69	71	57.2000008	41.5
-19	-69	71	57.2000008	41.5
-17	-69	71	57.2000008	41.5
-15	-69	71	57.2000008	41.5
-13	-69	73.3199997	57.8199997	41.5
-11	-69	73.3199997	57.8199997	41.5
-9	-69	73.3199997	57.8199997	41.5
-7	-69	73.3199997	59.3199997	41.5
-5	-69	73.3199997	59.3199997	41.5
-3	-69	73.3199997	59.3199997	41.5
-1	-69	65	65	41.5
1	-69	65	65	41.5
3	-69	65	65	41.5
5	-69	65	65	41.5
7	-69	65	65	41.5
9	-69	65	65	41.5
11	-69	65	65	41.5
13	-69	65	65	41.5
15	-69	65	65	41.5
17	-69	65	65	41.5
19	-69	65	65	41.5
21	-69	65	65	41.5
23	-69	65	65	41.5
25	-69	65	65	41.5
27	-69	65	65	41.5
29	-69	65	65	41.5
31	-69	65	65	41.5
33	-69	65	65	41.5
35	-69	65	65	41.5
37	-69	65	65	41.5
39	-69	65	65	41.5
41	-69	65	65	41.5
43	-69	65	65	41.5
45	-69	65	65	41.5
47	-69	65	65	41.5
49	-69	65	65	41.5
51	-69	65	65	41.5
53	-69	65	65	41.5
55	-69	65	65	41.5
57	-69	65	65	41.5
59	-69	65	65	41.5
61	-69	65	65	41.5
63	-69	65	65	41.5
65	-69	65	65	41.5
67	-69	65	65	41.5
69	-69	65	65	41.5
71	-69	65	65	41.5
73	-69	65	65	41.5
75	-69	65	65	41.5
